external_id,fm_id,project_fm_id
9915999760101488,3122,24
9915999910101488,3123,24
9915999940101488,3124,24
9915999950101488,3125,24
9915999980101488,3126,24
9916000330101488,3127,24
9916000390101488,3128,24
9916000450101488,3129,24
9916000490101488,3130,24
9916000530101488,3131,24
9916000560101488,3132,24
9916000600101488,3133,24
9916000640101488,3134,24
9916000640101488,3135,24
9916001030101488,3136,24
9916001060101488,3137,24
9916001340101488,3138,24
9916001380101488,3139,24
9916001520101488,3140,24
9916001640101488,3141,24
9916001700101488,3142,24
9916001750101488,3143,24
9916001800101488,3144,24
9916002150101488,3145,24
9916002220101488,3146,24
9916002260101488,3147,24
9916002310101488,3148,24
9916002490101488,3149,24
9916003500101488,3150,24
9916003510101488,3151,24
9916003790101488,3152,24
9916003830101488,3153,24
9916003850101488,3154,24
9916003870101488,3155,24
9916003980101488,3156,24
9916004020101488,3157,24
9916004250101488,3158,24
9916004360101488,3159,24
9916004490101488,3160,24
9916004560101488,3161,24
9916004780101488,3162,24
9916004830101488,3163,24
9916004910101488,3164,24
9916005340101488,3165,24
9916005640101488,3166,24
9916007280101488,3167,24
9916007360101488,3168,24
9916007560101488,3169,24
9916008460101488,3170,24
9916008540101488,3171,24
9915587960101488,3172,24
9915588010101488,3173,24
9915588300101488,3174,24
9915588620101488,3175,24
9915588670101488,3176,24
9915589040101488,3177,24
9915589470101488,3178,24
9915589520101488,3179,24
9915589560101488,3180,24
9915590010101488,3181,24
9915590210101488,3182,24
9915590280101488,3183,24
9915591170101488,3184,24
9915591620101488,3185,24
9915592410101488,3186,24
9915592450101488,3187,24
9915592480101488,3188,24
9915592550101488,3189,24
9915592740101488,3190,24
9915592790101488,3191,24
9915592840101488,3192,24
9915592900101488,3193,24
9915593010101488,3194,24
9915593410101488,3195,24
9915593420101488,3196,24
9915593450101488,3197,24
9915594260101488,3198,24
9915594480101488,3199,24
9915595120101488,3200,24
9915595370101488,3201,24
9915595450101488,3202,24
9915595650101488,3203,24
9915595720101488,3204,24
9915595800101488,3205,24
9915596220101488,3206,24
9915596250101488,3207,24
9915596490101488,3208,24
9915596900101488,3209,24
9915597390101488,3210,24
9915597480101488,3211,24
9915597980101488,3212,24
9915598040101488,3213,24
9915598080101488,3214,24
9915598170101488,3215,24
9915598360101488,3216,24
9915598430101488,3217,24
9915600500101488,3218,24
9915600800101488,3219,24
9915601190101488,3220,24
9915601670101488,3221,24
9915601760101488,3222,24
9915601890101488,3223,24
9915602030101488,3224,24
9915602130101488,3225,24
9915602220101488,3226,24
9915602730101488,3227,24
9915602790101488,3228,24
9915602910101488,3229,24
9915604670101488,3230,24
9915604690101488,3231,24
9915605140101488,3232,24
9915605180101488,3233,24
9915605210101488,3234,24
9915605520101488,3235,24
9915605570101488,3236,24
9915605750101488,3237,24
9915605830101488,3238,24
9915606130101488,3239,24
9915607920101488,3240,24
9915607960101488,3241,24
9915608220101488,3242,24
9915608570101488,3243,24
9915608700101488,3244,24
9915608890101488,3245,24
9915657180101488,3246,24
9915657420101488,3247,24
9915657460101488,3248,24
9915657710101488,3249,24
9915657760101488,3250,24
9915658100101488,3251,24
9915658120101488,3252,24
9915658510101488,3253,24
9915658680101488,3254,24
9915658720101488,3255,24
9915658970101488,3256,24
9915661390101488,3257,24
9915662220101488,3258,24
9915662540101488,3259,24
9915662880101488,3260,24
9915662960101488,3261,24
9915663180101488,3262,24
9915663220101488,3263,24
9915663390101488,3264,24
9915663860101488,3265,24
9915663960101488,3266,24
9915664180101488,3267,24
9915664760101488,3268,24
9915664970101488,3269,24
9915665030101488,3270,24
9915665080101488,3271,24
9991647470101488,3272,24
9991647500101488,3273,24
9991647620101488,3274,24
9991647660101488,3275,24
9991647920101488,3276,24
9991647950101488,3277,24
9991648030101488,3278,24
9991648060101488,3279,24
9991648800101488,3280,24
9991648900101488,3281,24
9991648950101488,3282,24
9991648970101488,3283,24
9991649020101488,3284,24
9991649050101488,3285,24
9991649140101488,3286,24
9991649260101488,3287,24
9991649350101488,3288,24
9991649390101488,3289,24
9991649500101488,3290,24
9991649520101488,3291,24
9991649570101488,3292,24
9991649710101488,3293,24
9991650420101488,3294,24
9991650470101488,3295,24
9991650510101488,3296,24
9991650560101488,3297,24
9991650650101488,3298,24
9991650730101488,3299,24
9991650780101488,3300,24
9991650820101488,3301,24
9991651230101488,3302,24
9991651280101488,3303,24
9991651320101488,3304,24
9991651390101488,3305,24
9991652070101488,3306,24
9991652090101488,3307,24
9991652270101488,3308,24
9991653840101488,3309,24
9991653870101488,3310,24
9991653900101488,3311,24
9991653910101488,3312,24
9991653920101488,3313,24
9991653930101488,3314,24
9991653960101488,3315,24
9991653970101488,3316,24
9991653980101488,3317,24
9991654010101488,3318,24
9991654050101488,3319,24
9991655370101488,3320,24
9991655390101488,3321,24
9991655430101488,3322,24
9991827330101488,3323,24
9991827400101488,3324,24
9991827480101488,3325,24
9991827510101488,3326,24
9991827580101488,3327,24
9991827600101488,3328,24
9991827650101488,3329,24
9991827680101488,3330,24
9991827690101488,3331,24
9991827750101488,3332,24
9991827770101488,3333,24
9991827800101488,3334,24
9991827880101488,3335,24
9991829920101488,3336,24
9991830180101488,3337,24
9991830270101488,3338,24
9991831650101488,3339,24
9991832620101488,3340,24
9991832730101488,3341,24
9991832750101488,3342,24
9991832850101488,3343,24
9991832980101488,3344,24
9991833080101488,3345,24
9991833470101488,3346,24
9991833630101488,3347,24
9991833730101488,3348,24
9991833790101488,3349,24
9991833870101488,3350,24
9991833950101488,3351,24
9991834010101488,3352,24
9991834050101488,3353,24
9991839470101488,3354,24
9991839480101488,3355,24
9991839550101488,3356,24
9991839590101488,3357,24
9991840200101488,3358,24
9991840240101488,3359,24
9991840620101488,3360,24
9991840780101488,3361,24
9991841040101488,3362,24
9991841100101488,3363,24
9991841170101488,3364,24
9991881250101488,3365,24
9991881290101488,3366,24
9991881360101488,3367,24
9991881490101488,3368,24
9991881540101488,3369,24
9991882030101488,3370,24
9991882080101488,3371,24
9912752560101488,3372,24
9912753000101488,3373,24
9912753400101488,3374,24
9912753470101488,3375,24
9912753590101488,3376,24
9912753770101488,3377,24
9912753880101488,3378,24
9912754000101488,3379,24
9912754020101488,3380,24
9912754150101488,3381,24
9912754200101488,3382,24
9912754540101488,3383,24
9912754780101488,3384,24
9912755070101488,3385,24
9912755140101488,3386,24
9912755210101488,3387,24
9912755550101488,3388,24
9912755590101488,3389,24
9912755640101488,3390,24
9912755810101488,3391,24
9912755870101488,3392,24
9912755890101488,3393,24
9912756020101488,3394,24
9912756040101488,3395,24
9912756050101488,3396,24
9912756060101488,3397,24
9912756080101488,3398,24
9912756120101488,3399,24
9912756370101488,3400,24
9912756690101488,3401,24
9912756940101488,3402,24
9912757920101488,3403,24
9912759060101488,3404,24
9912759140101488,3405,24
9912759170101488,3406,24
9912759200101488,3407,24
9912759230101488,3408,24
9912759610101488,3409,24
9912759630101488,3410,24
9912759930101488,3411,24
9912760110101488,3412,24
9912760320101488,3413,24
9912760890101488,3414,24
9912761020101488,3415,24
9912761920101488,3416,24
9912762390101488,3417,24
9912763000101488,3418,24
9912763320101488,3419,24
9912764070101488,3420,24
9912764180101488,3421,24
9912764320101488,3422,24
9912764350101488,3423,24
9912764420101488,3424,24
9912764730101488,3425,24
9912765000101488,3426,24
9912765200101488,3427,24
9912765420101488,3428,24
9912767620101488,3429,24
9912767680101488,3430,24
9912767890101488,3431,24
9912767960101488,3432,24
9912768010101488,3433,24
9912768200101488,3434,24
9912768480101488,3435,24
9912768640101488,3436,24
9912768810101488,3437,24
9912768880101488,3438,24
9912768950101488,3439,24
9912768990101488,3440,24
9912769050101488,3441,24
9912769140101488,3442,24
9912769210101488,3443,24
9912770040101488,3444,24
9912770130101488,3445,24
9912770190101488,3446,24
9912770380101488,3447,24
9912771180101488,3448,24
9912771250101488,3449,24
9912771350101488,3450,24
9912771460101488,3451,24
9912771510101488,3452,24
9912771560101488,3453,24
9912772110101488,3454,24
9912772210101488,3455,24
9912772250101488,3456,24
9912772370101488,3457,24
9912772480101488,3458,24
9912772500101488,3459,24
9912772520101488,3460,24
9912772550101488,3461,24
9912772790101488,3462,24
9912772870101488,3463,24
9912773140101488,3464,24
9912776400101488,3465,24
9912776620101488,3466,24
9912777460101488,3467,24
9912777630101488,3468,24
9912777970101488,3469,24
9912778010101488,3470,24
9912778210101488,3471,24
9912919010101488,3472,24
9912919190101488,3473,24
9912919270101488,3474,24
9912919310101488,3475,24
9912919340101488,3476,24
9912919850101488,3477,24
9912920070101488,3478,24
9912920200101488,3479,24
9912920500101488,3480,24
9912920570101488,3481,24
9912920610101488,3482,24
9912920660101488,3483,24
9912920740101488,3484,24
9912920770101488,3485,24
9912920790101488,3486,24
9912920880101488,3487,24
9912921020101488,3488,24
9912921660101488,3489,24
9912921760101488,3490,24
9912922030101488,3491,24
9912922090101488,3492,24
9912923370101488,3493,24
9912923940101488,3494,24
9912924220101488,3495,24
9912924520101488,3496,24
9912925380101488,3497,24
9912925520101488,3498,24
9912925570101488,3499,24
9912925690101488,3500,24
9912925720101488,3501,24
9912925760101488,3502,24
9912931100101488,3503,24
9912931130101488,3504,24
9912931490101488,3505,24
9912931530101488,3506,24
9912931620101488,3507,24
9912931900101488,3508,24
9912931930101488,3509,24
9912932260101488,3510,24
9912932330101488,3511,24
9912932440101488,3512,24
9912933700101488,3513,24
9912933780101488,3514,24
9912933950101488,3515,24
9912938730101488,3516,24
9912938810101488,3517,24
9912938820101488,3518,24
9912938850101488,3519,24
9912938860101488,3520,24
9912938900101488,3521,24
9912938970101488,3522,24
9912939110101488,3523,24
9912939280101488,3524,24
9912939390101488,3525,24
9912940380101488,3526,24
9912940670101488,3527,24
9912940840101488,3528,24
9912940980101488,3529,24
9912941060101488,3530,24
9912941500101488,3531,24
9912941590101488,3532,24
9912941610101488,3533,24
9912941630101488,3534,24
9912947500101488,3535,24
9912948450101488,3536,24
9912948500101488,3537,24
9912948680101488,3538,24
9912948770101488,3539,24
9912952450101488,3540,24
9912952630101488,3541,24
9912952700101488,3542,24
9912952850101488,3543,24
9912952920101488,3544,24
9912952960101488,3545,24
9912952990101488,3546,24
9912953020101488,3547,24
9912953060101488,3548,24
9912953160101488,3549,24
9912953190101488,3550,24
9912953280101488,3551,24
9912953310101488,3552,24
9912953370101488,3553,24
9912953430101488,3554,24
9912953480101488,3555,24
9912954000101488,3556,24
9912954020101488,3557,24
9912954080101488,3558,24
9912954110101488,3559,24
9913040370101488,3560,24
9915582820101488,3561,24
9915582900101488,3562,24
9915583330101488,3563,24
9915583950101488,3564,24
9915583990101488,3565,24
9915585750101488,3566,24
9915585880101488,3567,24
9915586010101488,3568,24
9915586070101488,3569,24
9915587350101488,3570,24
9915587810101488,3571,24
9912760520101488,3572,24
9912760770101488,3573,24
9912760830101488,3574,24
9912761820101488,3575,24
9912761970101488,3576,24
9912762050101488,3577,24
9912762200101488,3578,24
9912762360101488,3579,24
9912762380101488,3580,24
9912762570101488,3581,24
9912762660101488,3582,24
9912763400101488,3583,24
9912763430101488,3584,24
9912763470101488,3585,24
9912764580101488,3586,24
9912764870101488,3587,24
9912764910101488,3588,24
9912764940101488,3589,24
9912765320101488,3590,24
9912766180101488,3591,24
9912766310101488,3592,24
9912766470101488,3593,24
9912767000101488,3594,24
9912767470101488,3595,24
9912767730101488,3596,24
9912767820101488,3597,24
9912768180101488,3598,24
9912768190101488,3599,24
9912768310101488,3600,24
9912768340101488,3601,24
9912768390101488,3602,24
9912768530101488,3603,24
9912768570101488,3604,24
9912768710101488,3605,24
9912769350101488,3606,24
9912769370101488,3607,24
9912769430101488,3608,24
9912769490101488,3609,24
9912769560101488,3610,24
9912769650101488,3611,24
9912769780101488,3612,24
9912769840101488,3613,24
9912769970101488,3614,24
9912771110101488,3615,24
9912771320101488,3616,24
9912771430101488,3617,24
9912771610101488,3618,24
9912771670101488,3619,24
9912772140101488,3620,24
9912772310101488,3621,24
9912772600101488,3622,24
9912772620101488,3623,24
9912772640101488,3624,24
9912772810101488,3625,24
9912772840101488,3626,24
9912772930101488,3627,24
9912773000101488,3628,24
9912773090101488,3629,24
9912775560101488,3630,24
9912775880101488,3631,24
9912776030101488,3632,24
9912776160101488,3633,24
9912776860101488,3634,24
9912777740101488,3635,24
9912777860101488,3636,24
9912778170101488,3637,24
9912778190101488,3638,24
9912778480101488,3639,24
9912779640101488,3640,24
9912779720101488,3641,24
9912779750101488,3642,24
9912781670101488,3643,24
9912781680101488,3644,24
9912781710101488,3645,24
9912781840101488,3646,24
9912782250101488,3647,24
9912782290101488,3648,24
9912782340101488,3649,24
9912782410101488,3650,24
9912783700101488,3651,24
9912783730101488,3652,24
9912783830101488,3653,24
9912783950101488,3654,24
9912784100101488,3655,24
9912784470101488,3656,24
9912785410101488,3657,24
9912785430101488,3658,24
9912785500101488,3659,24
9912785540101488,3660,24
9912785690101488,3661,24
9912785860101488,3662,24
9912785930101488,3663,24
9912786140101488,3664,24
9912786250101488,3665,24
9912786940101488,3666,24
9912788610101488,3667,24
9912788740101488,3668,24
9912788850101488,3669,24
9912790670101488,3670,24
9912790880101488,3671,24
9989549420101488,3672,24
9989549470101488,3673,24
9989549500101488,3674,24
9989549560101488,3675,24
9989549630101488,3676,24
9989549700101488,3677,24
9989550260101488,3678,24
9989550340101488,3679,24
9989550400101488,3680,24
9989550520101488,3681,24
9989550640101488,3682,24
9989550690101488,3683,24
9989550730101488,3684,24
9989550820101488,3685,24
9989551030101488,3686,24
9989551420101488,3687,24
9989553190101488,3688,24
9989553360101488,3689,24
9989554330101488,3690,24
9989554690101488,3691,24
9989555050101488,3692,24
9989555150101488,3693,24
9989555220101488,3694,24
9989555290101488,3695,24
9989555320101488,3696,24
9989555370101488,3697,24
9989555490101488,3698,24
9989555610101488,3699,24
9989555670101488,3700,24
9989555840101488,3701,24
9989556250101488,3702,24
9989556310101488,3703,24
9989556370101488,3704,24
9989557890101488,3705,24
9989557900101488,3706,24
9989557910101488,3707,24
9989557940101488,3708,24
9989557970101488,3709,24
9989557980101488,3710,24
9989558010101488,3711,24
9989558020101488,3712,24
9989558030101488,3713,24
9989558060101488,3714,24
9989558080101488,3715,24
9989558090101488,3716,24
9989558130101488,3717,24
9989558170101488,3718,24
9989558210101488,3719,24
9989558230101488,3720,24
9989558410101488,3721,24
9989563540101488,3722,24
9989563590101488,3723,24
9989563670101488,3724,24
9989563700101488,3725,24
9989564030101488,3726,24
9989564070101488,3727,24
9989564200101488,3728,24
9989564270101488,3729,24
9989564430101488,3730,24
9989564470101488,3731,24
9989564570101488,3732,24
9989564620101488,3733,24
9989564660101488,3734,24
9989564880101488,3735,24
9989564940101488,3736,24
9989564960101488,3737,24
9989565160101488,3738,24
9989565200101488,3739,24
9989565330101488,3740,24
9989565350101488,3741,24
9989565460101488,3742,24
9989571740101488,3743,24
9989571770101488,3744,24
9989571780101488,3745,24
9989571900101488,3746,24
9989571980101488,3747,24
9989572160101488,3748,24
9989572210101488,3749,24
9989572240101488,3750,24
9989572550101488,3751,24
9989572820101488,3752,24
9989572860101488,3753,24
9989573030101488,3754,24
9989573370101488,3755,24
9989573460101488,3756,24
9989574250101488,3757,24
9989574280101488,3758,24
9989574310101488,3759,24
9989574590101488,3760,24
9989574700101488,3761,24
9989574790101488,3762,24
9989574920101488,3763,24
9989575110101488,3764,24
9989575350101488,3765,24
9989575490101488,3766,24
9989575520101488,3767,24
9989575600101488,3768,24
9989576280101488,3769,24
9989576320101488,3770,24
9989576350101488,3771,24
9989248620101488,3772,24
9989248680101488,3773,24
9989248780101488,3774,24
9989248960101488,3775,24
9989249030101488,3776,24
9989249940101488,3777,24
9989250000101488,3778,24
9989250180101488,3779,24
9989250500101488,3780,24
9989251320101488,3781,24
9989251380101488,3782,24
9989251430101488,3783,24
9989251460101488,3784,24
9989251490101488,3785,24
9989251500101488,3786,24
9989251510101488,3787,24
9989251530101488,3788,24
9989251560101488,3789,24
9989251780101488,3790,24
9989252030101488,3791,24
9989252130101488,3792,24
9989252210101488,3793,24
9989252410101488,3794,24
9989252480101488,3795,24
9989252550101488,3796,24
9989252810101488,3797,24
9989252900101488,3798,24
9989253220101488,3799,24
9989253300101488,3800,24
9989253350101488,3801,24
9989259100101488,3802,24
9989259130101488,3803,24
9989259140101488,3804,24
9989290970101488,3805,24
9989291200101488,3806,24
9989291270101488,3807,24
9989291480101488,3808,24
9989291580101488,3809,24
9989291630101488,3810,24
9989291650101488,3811,24
9989291730101488,3812,24
9989291950101488,3813,24
9989292190101488,3814,24
9989292310101488,3815,24
9989292330101488,3816,24
9989292380101488,3817,24
9989292640101488,3818,24
9989292710101488,3819,24
9989293030101488,3820,24
9989293120101488,3821,24
9989293200101488,3822,24
9989293530101488,3823,24
9989293810101488,3824,24
9989294140101488,3825,24
9989294220101488,3826,24
9989294320101488,3827,24
9989294430101488,3828,24
9989294490101488,3829,24
9989294830101488,3830,24
9989294880101488,3831,24
9989294950101488,3832,24
9989295290101488,3833,24
9989295380101488,3834,24
9989295440101488,3835,24
9989295590101488,3836,24
9989316360101488,3837,24
9989316370101488,3838,24
9989316380101488,3839,24
9989316390101488,3840,24
9989316400101488,3841,24
9989316420101488,3842,24
9989316430101488,3843,24
9989316530101488,3844,24
9989316640101488,3845,24
9989316740101488,3846,24
9989316860101488,3847,24
9989316890101488,3848,24
9989316940101488,3849,24
9989317050101488,3850,24
9989317070101488,3851,24
9989317130101488,3852,24
9989317170101488,3853,24
9989317220101488,3854,24
9989317750101488,3855,24
9989317840101488,3856,24
9989317890101488,3857,24
9989318100101488,3858,24
9989318240101488,3859,24
9989318500101488,3860,24
9989322010101488,3861,24
9989322050101488,3862,24
9989322380101488,3863,24
9989322550101488,3864,24
9989323190101488,3865,24
9989323300101488,3866,24
9989323390101488,3867,24
9989323650101488,3868,24
9989323900101488,3869,24
9989324390101488,3870,24
9989368870101488,3871,24
9912933860101488,3872,24
9912938720101488,3873,24
9912938760101488,3874,24
9912939020101488,3875,24
9912939170101488,3876,24
9912939910101488,3877,24
9912940330101488,3878,24
9912940710101488,3879,24
9912940770101488,3880,24
9912941020101488,3881,24
9912941570101488,3882,24
9912946710101488,3883,24
9912947420101488,3884,24
9912948470101488,3885,24
9912948710101488,3886,24
9912948790101488,3887,24
9912952560101488,3888,24
9912952770101488,3889,24
9912953250101488,3890,24
9912954030101488,3891,24
9912954120101488,3892,24
9913039890101488,3893,24
9913040430101488,3894,24
9913041080101488,3895,24
9913104900101488,3896,24
9913105120101488,3897,24
9915583040101488,3898,24
9915583070101488,3899,24
9915583270101488,3900,24
9915583850101488,3901,24
9915583920101488,3902,24
9915584230101488,3903,24
9915584320101488,3904,24
9915584380101488,3905,24
9915584440101488,3906,24
9915584580101488,3907,24
9915584670101488,3908,24
9915584730101488,3909,24
9915584760101488,3910,24
9915585310101488,3911,24
9915585360101488,3912,24
9915585400101488,3913,24
9915585450101488,3914,24
9915585500101488,3915,24
9915585560101488,3916,24
9915585730101488,3917,24
9915585780101488,3918,24
9915586140101488,3919,24
9915586160101488,3920,24
9915586180101488,3921,24
9915586250101488,3922,24
9915586260101488,3923,24
9915587240101488,3924,24
9915587890101488,3925,24
9915588180101488,3926,24
9915588330101488,3927,24
9915588710101488,3928,24
9915588760101488,3929,24
9915588840101488,3930,24
9915588930101488,3931,24
9915589010101488,3932,24
9915589410101488,3933,24
9915590150101488,3934,24
9915591330101488,3935,24
9915592200101488,3936,24
9915593340101488,3937,24
9915593510101488,3938,24
9915594010101488,3939,24
9915595190101488,3940,24
9915596560101488,3941,24
9915596790101488,3942,24
9915596960101488,3943,24
9915598240101488,3944,24
9915599280101488,3945,24
9915600870101488,3946,24
9915603590101488,3947,24
9915604250101488,3948,24
9915604320101488,3949,24
9915604370101488,3950,24
9915604600101488,3951,24
9915604620101488,3952,24
9915605440101488,3953,24
9915605560101488,3954,24
9915605800101488,3955,24
9915605880101488,3956,24
9915606650101488,3957,24
9915607290101488,3958,24
9915608010101488,3959,24
9915608320101488,3960,24
9915608800101488,3961,24
9915657240101488,3962,24
9915657350101488,3963,24
9915657520101488,3964,24
9915658570101488,3965,24
9915658640101488,3966,24
9915658950101488,3967,24
9915659000101488,3968,24
9915659010101488,3969,24
9915659310101488,3970,24
9915659590101488,3971,24
9989251730101488,3972,24
9989252290101488,3973,24
9989252630101488,3974,24
9989252690101488,3975,24
9989253020101488,3976,24
9989259090101488,3977,24
9989259110101488,3978,24
9989259120101488,3979,24
9989272300101488,3980,24
9989290520101488,3981,24
9989290910101488,3982,24
9989291040101488,3983,24
9989291120101488,3984,24
9989291320101488,3985,24
9989291850101488,3986,24
9989292250101488,3987,24
9989292420101488,3988,24
9989292460101488,3989,24
9989292540101488,3990,24
9989292570101488,3991,24
9989292610101488,3992,24
9989292770101488,3993,24
9989427760101488,3994,24
9989427890101488,3995,24
9989427990101488,3996,24
9989428350101488,3997,24
9989428590101488,3998,24
9989429200101488,3999,24
9989429350101488,4000,24
9989429530101488,4001,24
9989429820101488,4002,24
9989429910101488,4003,24
9989430290101488,4004,24
9989430390101488,4005,24
9989430520101488,4006,24
9989445810101488,4007,24
9989445960101488,4008,24
9989446030101488,4009,24
9989446130101488,4010,24
9989446200101488,4011,24
9989446790101488,4012,24
9989447030101488,4013,24
9989447210101488,4014,24
9989447280101488,4015,24
9989447360101488,4016,24
9989447430101488,4017,24
9989447600101488,4018,24
9989447640101488,4019,24
9989447700101488,4020,24
9989447740101488,4021,24
9989447780101488,4022,24
9989447810101488,4023,24
9989447830101488,4024,24
9989447860101488,4025,24
9989447950101488,4026,24
9989448000101488,4027,24
9989448030101488,4028,24
9989448050101488,4029,24
9989448060101488,4030,24
9989448070101488,4031,24
9989448080101488,4032,24
9989448100101488,4033,24
9989448120101488,4034,24
9989453930101488,4035,24
9989453950101488,4036,24
9989453960101488,4037,24
9989454030101488,4038,24
9989454080101488,4039,24
9989454140101488,4040,24
9989454190101488,4041,24
9989454250101488,4042,24
9989454360101488,4043,24
9989454440101488,4044,24
9989454490101488,4045,24
9989454520101488,4046,24
9989454570101488,4047,24
9989454620101488,4048,24
9989454650101488,4049,24
9989454780101488,4050,24
9989454840101488,4051,24
9989454900101488,4052,24
9989467470101488,4053,24
9989467610101488,4054,24
9989467650101488,4055,24
9989467690101488,4056,24
9989467730101488,4057,24
9989467810101488,4058,24
9989471610101488,4059,24
9989471630101488,4060,24
9989471640101488,4061,24
9989471650101488,4062,24
9989471690101488,4063,24
9989471720101488,4064,24
9989471740101488,4065,24
9989471750101488,4066,24
9989471840101488,4067,24
9989486990101488,4068,24
9989487060101488,4069,24
9989487080101488,4070,24
9989487180101488,4071,24
9989487250101488,4072,24
9989487300101488,4073,24
9989487400101488,4074,24
9989487760101488,4075,24
9989488280101488,4076,24
9989488390101488,4077,24
9989488690101488,4078,24
9989488940101488,4079,24
9989489090101488,4080,24
9989489250101488,4081,24
9989489770101488,4082,24
9989489850101488,4083,24
9989489970101488,4084,24
9989490000101488,4085,24
9989490110101488,4086,24
9989490190101488,4087,24
9989490210101488,4088,24
9989490240101488,4089,24
9989490280101488,4090,24
9989490300101488,4091,24
9989501550101488,4092,24
9989501730101488,4093,24
9989501860101488,4094,24
9989502080101488,4095,24
9989502150101488,4096,24
9989502180101488,4097,24
9989502320101488,4098,24
9989502370101488,4099,24
9989522390101488,4100,24
9989522540101488,4101,24
9989524960101488,4102,24
9989525130101488,4103,24
9989525370101488,4104,24
9989525500101488,4105,24
9989525550101488,4106,24
9989525580101488,4107,24
9989525640101488,4108,24
9989525840101488,4109,24
9989528090101488,4110,24
9989528110101488,4111,24
9989528160101488,4112,24
9989528210101488,4113,24
9989528230101488,4114,24
9989528270101488,4115,24
9989528330101488,4116,24
9989528350101488,4117,24
9989528510101488,4118,24
9989528740101488,4119,24
9989528820101488,4120,24
9989529130101488,4121,24
9989529220101488,4122,24
9989529280101488,4123,24
9989529360101488,4124,24
9989529480101488,4125,24
9989529700101488,4126,24
9989529740101488,4127,24
9989529860101488,4128,24
9989529950101488,4129,24
9989530090101488,4130,24
9989530140101488,4131,24
9989530260101488,4132,24
9989530910101488,4133,24
9989530930101488,4134,24
9989531070101488,4135,24
9989531180101488,4136,24
9989531210101488,4137,24
9989531270101488,4138,24
9989532150101488,4139,24
9989532160101488,4140,24
9989532170101488,4141,24
9989532190101488,4142,24
9989543390101488,4143,24
9989543510101488,4144,24
9989543600101488,4145,24
9989543900101488,4146,24
9989544000101488,4147,24
9989544560101488,4148,24
9989545350101488,4149,24
9989545470101488,4150,24
9989545500101488,4151,24
9989545570101488,4152,24
9989545660101488,4153,24
9989545710101488,4154,24
9989545750101488,4155,24
9989549020101488,4156,24
9989576360101488,4157,24
9989576400101488,4158,24
9989576430101488,4159,24
9989576500101488,4160,24
9989576540101488,4161,24
9989576690101488,4162,24
9989576770101488,4163,24
9989576830101488,4164,24
9989576890101488,4165,24
9989576930101488,4166,24
9989576970101488,4167,24
9989577010101488,4168,24
9989577170101488,4169,24
9989588190101488,4170,24
9989588290101488,4171,24
9912824440101488,4172,24
9912824450101488,4173,24
